pubkey,scid,channel_capacity,outgoing_reputation,incoming_revenue
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,399122720948224,100000000000,12800738,13191752
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,394724674437120,50500500000,0,1594359
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,501377302331392,2000000000,1268130,428235
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,553054348836864,100000000000,15613830,3057277
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,380431023276032,133731337000,24470886,17220488
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,459595860475904,1000000000,167793,246946
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,434307093037056,3000000000,2331685,201998
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,437605627920384,14081887000,11331729,1203390
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,411217348853760,50000000000,1366679,9177637
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,383729558159360,6500000000,5455301,96019
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,582741162786816,10000000000,471763,674972
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,523367534886912,80000000000,16361799,3595330
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,449700255825920,500000000000,32927537,135390844
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,409018325598208,30000000000,8458106,454133
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,458496348848128,6000000000,0,20808
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,565148976742400,3000000000,6644996,1172806
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,382630046531584,15000000000,2728724,3227131
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,535462162792448,1250000000,1064986,328577
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,418913930248192,7777777000,645755,377449
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,533263139536896,10000000000,194269,583594
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,560750930231296,1000000000,339476,104725
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,404620279087104,6300000000,7903489,461363
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,407918813970432,4093035000,599063,467165
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,378232000020480,957997000,274331,0
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,473889511636992,2000000000,282799,12745
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,426610511642624,2500000000,6117,9764812
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,383729558159360,6500000000,0,3720971
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,440904162803712,5000000000,62979,69315
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,374933465137152,10000001000,524807,34843680
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,431008558153728,4000000000,1728799,1859778
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,465093418614784,10000000000,347249,232941
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,410117837225984,4000000000,0,272668
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,340848604676096,10000000000,68208631,263106
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,562949953486848,4000000000,274905,342892
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,369435906998272,500000000,211351,54258
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,438705139548160,6000000000,799981,4275810
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,420013441875968,4000000000,321705,5845737
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,373833953509376,4000000000,889907,949066
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,516770465120256,18449825000,1801,2353641
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,372734441881600,4000000000,428829,82132
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,531064116281344,10000000000,467387,1147853
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,528865093025792,20000000000,227049,8692859
